addr,size,kind,bind,section,demangled,mangled
0x001342d0,56,FUNC,STB_GLOBAL,1,flip_culling,flip_culling
0x00134308,140,FUNC,STB_GLOBAL,1,normalize_p3d,normalize_p3d
0x00134398,140,FUNC,STB_GLOBAL,1,calc_normal_p3d,calc_normal_p3d
0x00134428,288,FUNC,STB_GLOBAL,1,calc_tri_plane,calc_tri_plane
0x00134548,212,FUNC,STB_GLOBAL,1,calc_tri_weighted_plane,calc_tri_weighted_plane
0x00134620,160,FUNC,STB_GLOBAL,1,chase_value,chase_value
0x001346c0,120,FUNC,STB_GLOBAL,1,chase_location,chase_location
0x00134738,276,FUNC,STB_GLOBAL,1,chase_value_time,chase_value_time
0x00134850,160,FUNC,STB_GLOBAL,1,"chase_value_time_jim(float, float, float, float*)",chase_value_time_jim__FfffPf
0x001348f0,124,FUNC,STB_GLOBAL,1,chase_location_time,chase_location_time
0x00134970,132,FUNC,STB_GLOBAL,1,wrap_angle,wrap_angle
0x001349f8,368,FUNC,STB_GLOBAL,1,chase_angle,chase_angle
0x00134b68,140,FUNC,STB_GLOBAL,1,"angle_fix_diff(float*, /*same*/)",angle_fix_diff__FPfT0
0x00134bf8,308,FUNC,STB_GLOBAL,1,chase_angle_time_jim,chase_angle_time_jim
0x00134d30,136,FUNC,STB_GLOBAL,1,chase_angles,chase_angles
0x00134db8,152,FUNC,STB_GLOBAL,1,chase_angles_time,chase_angles_time
0x00134e50,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00134e50,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00134e50,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00134e50,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00134e50,68,FUNC,STB_LOCAL,1,giftshop_render(void),giftshop_render__Fv
0x00134e98,1532,FUNC,STB_GLOBAL,1,giftshopview_enable,giftshopview_enable
0x00135498,52,FUNC,STB_LOCAL,1,giftshop_save_xform(void),giftshop_save_xform__Fv
0x001354d0,56,FUNC,STB_LOCAL,1,giftshop_restore_xform(void),giftshop_restore_xform__Fv
0x00135508,8,FUNC,STB_GLOBAL,1,GiftshopProcessControl(void),GiftshopProcessControl__Fv
0x00135510,340,FUNC,STB_GLOBAL,1,IconIsAvailable(int),IconIsAvailable__Fi
0x00135668,436,FUNC,STB_GLOBAL,1,MeccInvSlotRender(void),MeccInvSlotRender__Fv
0x00135820,576,FUNC,STB_GLOBAL,1,MeccInvSlotCollision(int),MeccInvSlotCollision__Fi
0x00135a60,504,FUNC,STB_GLOBAL,1,ReaperInvSlotCollision(int),ReaperInvSlotCollision__Fi
0x00135c58,208,FUNC,STB_GLOBAL,1,ShopMenuSlotRender(void),ShopMenuSlotRender__Fv
0x00135d28,1568,FUNC,STB_GLOBAL,1,ShopMenuSlotCollision(int),ShopMenuSlotCollision__Fi
0x00136348,220,FUNC,STB_GLOBAL,1,process_health_pool(void),process_health_pool__Fv
0x00136428,580,FUNC,STB_GLOBAL,1,giftshop_exit(void),giftshop_exit__Fv
0x00136670,408,FUNC,STB_GLOBAL,1,giftshop_process,giftshop_process
0x00136808,264,FUNC,STB_GLOBAL,1,minishop_icon_is_available,minishop_icon_is_available
0x00136910,216,FUNC,STB_LOCAL,1,"minishop_use_icon(OBJECT*, int, int)",minishop_use_icon__FP6OBJECTii
0x001369e8,232,FUNC,STB_GLOBAL,1,minishop_process,minishop_process
0x00136ad0,8,FUNC,STB_GLOBAL,1,minishop_size_ospec,minishop_size_ospec
0x00136ad8,60,FUNC,STB_GLOBAL,1,minishop_update_reaper_icons,minishop_update_reaper_icons
0x00136b18,60,FUNC,STB_GLOBAL,1,minishop_update_mecc_icons,minishop_update_mecc_icons
0x00136b58,412,FUNC,STB_GLOBAL,1,count_mines,count_mines
0x00136cf8,288,FUNC,STB_GLOBAL,1,"IconRender(int, float, float, float, float, int)",IconRender__Fiffffi
0x00136e18,360,FUNC,STB_GLOBAL,1,"IconRender2(int, float, float, float, float, int)",IconRender2__Fiffffi
0x00136f80,636,FUNC,STB_GLOBAL,1,MeccCheckShopItemSelectButtons(void),MeccCheckShopItemSelectButtons__Fv
0x00137200,1304,FUNC,STB_GLOBAL,1,GetMeccShopStatusValues,GetMeccShopStatusValues
0x00137718,636,FUNC,STB_GLOBAL,1,DelphiCheckShopItemSelectButtons(void),DelphiCheckShopItemSelectButtons__Fv
0x00137998,1060,FUNC,STB_GLOBAL,1,GetDelphiShopStatusValues,GetDelphiShopStatusValues
0x00137dc0,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00137dc0,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00137dc0,88,FUNC,STB_LOCAL,1,__static_initialization_and_destruction_0,__static_initialization_and_destruction_0
0x00137e18,32,FUNC,STB_GLOBAL,1,_GLOBAL_$I$Game,_GLOBAL_$I$Game
0x00137e38,32,FUNC,STB_GLOBAL,1,_GLOBAL_$D$Game,_GLOBAL_$D$Game
0x00137e58,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00137e58,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00137e58,248,FUNC,STB_GLOBAL,1,in_fov,in_fov
0x00137f50,64,FUNC,STB_GLOBAL,1,ground_get_grid,ground_get_grid
0x00137f90,40,FUNC,STB_GLOBAL,1,grid_get_conntype,grid_get_conntype
0x00137fb8,412,FUNC,STB_GLOBAL,1,ground_get_conntype(P3D*),ground_get_conntype__FP3P3D
0x00138158,1016,FUNC,STB_GLOBAL,1,ground_get_planegg,ground_get_planegg
0x00138550,36,FUNC,STB_GLOBAL,1,ground_get_plane,ground_get_plane
0x00138578,36,FUNC,STB_GLOBAL,1,ground_get_z,ground_get_z
0x001385a0,780,FUNC,STB_GLOBAL,1,project_vec_to_ground,project_vec_to_ground
0x001388b0,144,FUNC,STB_GLOBAL,1,project_cursor_to_ground,project_cursor_to_ground
0x00138940,624,FUNC,STB_GLOBAL,1,project_vector_to_object,project_vector_to_object
0x00138bb0,156,FUNC,STB_GLOBAL,1,project_cursor_to_object,project_cursor_to_object
0x00138c50,104,FUNC,STB_GLOBAL,1,grid_get_point,grid_get_point
0x00138cb8,384,FUNC,STB_GLOBAL,1,GetGroundAmbient,GetGroundAmbient
0x00138e38,1604,FUNC,STB_GLOBAL,1,GetGroundAmbientBlend,GetGroundAmbientBlend
0x00139480,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00139480,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00139480,80,FUNC,STB_GLOBAL,1,object_find_child,object_find_child
0x001394d0,44,FUNC,STB_GLOBAL,1,object_destroy_child,object_destroy_child
0x00139500,352,FUNC,STB_GLOBAL,1,object_create_child,object_create_child
0x00139660,108,FUNC,STB_GLOBAL,1,object_find_gun,object_find_gun
0x001396d0,52,FUNC,STB_GLOBAL,1,object_create_gun,object_create_gun
0x00139708,28,FUNC,STB_GLOBAL,1,gun_destroy_left,gun_destroy_left
0x00139728,28,FUNC,STB_GLOBAL,1,gun_destroy_right,gun_destroy_right
0x00139748,28,FUNC,STB_GLOBAL,1,gun_create,gun_create
0x00139768,32,FUNC,STB_GLOBAL,1,gun_create_right,gun_create_right
0x00139788,32,FUNC,STB_GLOBAL,1,gun_create_left,gun_create_left
0x001397a8,28,FUNC,STB_GLOBAL,1,gun_find_right_guntype,gun_find_right_guntype
0x001397c8,28,FUNC,STB_GLOBAL,1,gun_find_left_guntype,gun_find_left_guntype
0x001397e8,28,FUNC,STB_GLOBAL,1,gun_find_left,gun_find_left
0x00139808,28,FUNC,STB_GLOBAL,1,gun_find_right,gun_find_right
0x00139828,80,FUNC,STB_GLOBAL,1,gun_swap,gun_swap
0x00139878,148,FUNC,STB_GLOBAL,1,gun_style,gun_style
0x00139910,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00139910,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00139910,292,FUNC,STB_GLOBAL,1,herdgen_get_markers(OBJECT*),herdgen_get_markers__FP6OBJECT
0x00139a38,144,FUNC,STB_GLOBAL,1,herdgen_get_next_marker,herdgen_get_next_marker
0x00139ac8,312,FUNC,STB_GLOBAL,1,herdgen_logic,herdgen_logic
0x00139c00,276,FUNC,STB_LOCAL,1,herd_create_check(OBJECT*),herd_create_check__FP6OBJECT
0x00139d18,216,FUNC,STB_LOCAL,1,herd_create(OBJECT*),herd_create__FP6OBJECT
0x00139df0,400,FUNC,STB_GLOBAL,1,herd_create_one,herd_create_one
0x00139f80,8,FUNC,STB_GLOBAL,1,herd_generator_size_ospec,herd_generator_size_ospec
0x00139f88,44,FUNC,STB_GLOBAL,1,herd_cleanup,herd_cleanup
0x00139fb8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00139fb8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00139fb8,12,FUNC,STB_GLOBAL,1,__6cSList,__6cSList
0x00139fc8,104,FUNC,STB_GLOBAL,1,_$_6cSList,_$_6cSList
0x0013a030,40,FUNC,STB_GLOBAL,1,AddEnd__6cSListPQ26cSList5cNode,AddEnd__6cSListPQ26cSList5cNode
0x0013a058,16,FUNC,STB_GLOBAL,1,AddFront__6cSListPQ26cSList5cNode,AddFront__6cSListPQ26cSList5cNode
0x0013a068,32,FUNC,STB_GLOBAL,1,RemoveFront__6cSList,RemoveFront__6cSList
0x0013a088,24,FUNC,STB_GLOBAL,1,Advance__6cSListPQ26cSList5cNode,Advance__6cSListPQ26cSList5cNode
0x0013a0a0,84,FUNC,STB_GLOBAL,1,Previous__6cSListPQ26cSList5cNode,Previous__6cSListPQ26cSList5cNode
0x0013a0f8,292,FUNC,STB_GLOBAL,1,__8cHudIcon,__8cHudIcon
0x0013a220,36,FUNC,STB_GLOBAL,1,_$_8cHudIcon,_$_8cHudIcon
0x0013a248,272,FUNC,STB_GLOBAL,1,SetTarget__8cHudIconP7f32vec3,SetTarget__8cHudIconP7f32vec3
0x0013a358,300,FUNC,STB_GLOBAL,1,GetCurrent3DPos__8cHudIconP7f32vec3,GetCurrent3DPos__8cHudIconP7f32vec3
0x0013a488,44,FUNC,STB_GLOBAL,1,__4cHud,__4cHud
0x0013a4b8,108,FUNC,STB_GLOBAL,1,_$_4cHud,_$_4cHud
0x0013a528,28,FUNC,STB_GLOBAL,1,AddHud__4cHudP8cHudIcon,AddHud__4cHudP8cHudIcon
0x0013a548,8,FUNC,STB_GLOBAL,1,SetAction__4cHudPFP8cHudIcon_v,SetAction__4cHudPFP8cHudIcon_v
0x0013a550,1340,FUNC,STB_GLOBAL,1,RenderAndAct__4cHud,RenderAndAct__4cHud
0x0013aa90,92,FUNC,STB_GLOBAL,1,GetIcon__4cHudUi,GetIcon__4cHudUi
0x0013aaf0,40,FUNC,STB_GLOBAL,1,__11cHudManager,__11cHudManager
0x0013ab18,68,FUNC,STB_GLOBAL,1,_$_11cHudManager,_$_11cHudManager
0x0013ab60,472,FUNC,STB_GLOBAL,1,InitHuds__11cHudManagerPUiUi,InitHuds__11cHudManagerPUiUi
0x0013ad38,84,FUNC,STB_GLOBAL,1,DestroyHuds__11cHudManager,DestroyHuds__11cHudManager
0x0013ad90,164,FUNC,STB_GLOBAL,1,Render__11cHudManager,Render__11cHudManager
0x0013ae38,48,FUNC,STB_GLOBAL,1,SetCallback__11cHudManageriPFP8cHudIcon_v,SetCallback__11cHudManageriPFP8cHudIcon_v
0x0013ae68,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x0013ae68,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x0013ae68,396,FUNC,STB_GLOBAL,1,hurt_pusher,hurt_pusher
0x0013aff8,276,FUNC,STB_GLOBAL,1,hurt_object_missile,hurt_object_missile
0x0013b110,128,FUNC,STB_GLOBAL,1,hurt_object_rapid,hurt_object_rapid
0x0013b190,44,FUNC,STB_GLOBAL,1,hurt_object_other,hurt_object_other
0x0013b1c0,624,FUNC,STB_GLOBAL,1,"hurt_area_calc(OBJECT*, /*same*/, P3D*, float, float, float, float, float, int)",hurt_area_calc__FP6OBJECTT0P3P3Dfffffi
0x0013b430,48,FUNC,STB_GLOBAL,1,hurt_area,hurt_area
0x0013b460,56,FUNC,STB_GLOBAL,1,hurt_area_missile,hurt_area_missile
0x0013b498,272,FUNC,STB_GLOBAL,1,hurt_object,hurt_object
0x0013b5a8,196,FUNC,STB_GLOBAL,1,hurt_object_do_multi,hurt_object_do_multi
0x0013b670,100,FUNC,STB_GLOBAL,1,HitAnimFromBoneName,HitAnimFromBoneName
0x0013b6d8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x0013b6d8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x0013b6d8,116,FUNC,STB_GLOBAL,1,"player_has_gun(OBJECT*, int)",player_has_gun__FP6OBJECTi
0x0013b750,236,FUNC,STB_GLOBAL,1,"player_can_use_ammo(OBJECT*, int)",player_can_use_ammo__FP6OBJECTi
0x0013b840,284,FUNC,STB_GLOBAL,1,"player_needs_ammo(OBJECT*, int)",player_needs_ammo__FP6OBJECTi
0x0013b960,92,FUNC,STB_GLOBAL,1,player_has_free_slot(OBJECT*),player_has_free_slot__FP6OBJECT
0x0013b9c0,112,FUNC,STB_GLOBAL,1,player_find_free_slot(OBJECT*),player_find_free_slot__FP6OBJECT
0x0013ba30,308,FUNC,STB_GLOBAL,1,PickupTypeToIcon(int),PickupTypeToIcon__Fi
0x0013bb68,36,FUNC,STB_GLOBAL,1,"WeaponIdSet(OBJECT*, int, int)",WeaponIdSet__FP6OBJECTii
0x0013bb90,40,FUNC,STB_GLOBAL,1,"WeaponIdGet(OBJECT*, int)",WeaponIdGet__FP6OBJECTi
0x0013bbb8,32,FUNC,STB_GLOBAL,1,"WeaponIdSetSlot(OBJECT*, int)",WeaponIdSetSlot__FP6OBJECTi
0x0013bbd8,32,FUNC,STB_GLOBAL,1,WeaponIdGetSlot(OBJECT*),WeaponIdGetSlot__FP6OBJECT
0x0013bbf8,84,FUNC,STB_GLOBAL,1,ItemsIdGetCurrent(OBJECT*),ItemsIdGetCurrent__FP6OBJECT
0x0013bc50,272,FUNC,STB_GLOBAL,1,"ItemsIdCycleToNext(OBJECT*, int)",ItemsIdCycleToNext__FP6OBJECTi
0x0013bd60,360,FUNC,STB_GLOBAL,1,"WeaponIdCycleToNext(OBJECT*, int)",WeaponIdCycleToNext__FP6OBJECTi
0x0013bec8,244,FUNC,STB_GLOBAL,1,WeaponIdCycleToNextWithAmmo(OBJECT*),WeaponIdCycleToNextWithAmmo__FP6OBJECT
0x0013bfc0,44,FUNC,STB_GLOBAL,1,WeaponIdGetCurrent(OBJECT*),WeaponIdGetCurrent__FP6OBJECT
0x0013bff0,44,FUNC,STB_GLOBAL,1,"WeaponIdSetCurrent(OBJECT*, int)",WeaponIdSetCurrent__FP6OBJECTi
0x0013c020,32,FUNC,STB_GLOBAL,1,WeaponIdGetPresent(OBJECT*),WeaponIdGetPresent__FP6OBJECT
0x0013c040,140,FUNC,STB_GLOBAL,1,"WeaponIdSetPresent(OBJECT*, int)",WeaponIdSetPresent__FP6OBJECTi
0x0013c0d0,56,FUNC,STB_GLOBAL,1,WeaponIdCheck(OBJECT*),WeaponIdCheck__FP6OBJECT
0x0013c108,60,FUNC,STB_GLOBAL,1,WeaponIdCommit(OBJECT*),WeaponIdCommit__FP6OBJECT
0x0013c148,36,FUNC,STB_GLOBAL,1,"OtherInvIdSet(OBJECT*, int, int)",OtherInvIdSet__FP6OBJECTii
0x0013c170,40,FUNC,STB_GLOBAL,1,"OtherInvIdGet(OBJECT*, int)",OtherInvIdGet__FP6OBJECTi
0x0013c198,92,FUNC,STB_GLOBAL,1,"player_find_weapon_obj_type(OBJECT*, int, int)",player_find_weapon_obj_type__FP6OBJECTii
0x0013c1f8,716,FUNC,STB_GLOBAL,1,"SpecialWeaponIdSet(OBJECT*, int)",SpecialWeaponIdSet__FP6OBJECTi
0x0013c4c8,56,FUNC,STB_GLOBAL,1,SpecialWeaponIdGet(OBJECT*),SpecialWeaponIdGet__FP6OBJECT
0x0013c500,248,FUNC,STB_GLOBAL,1,TeamMemberInitWeapons(OBJECT*),TeamMemberInitWeapons__FP6OBJECT
0x0013c5f8,164,FUNC,STB_GLOBAL,1,TeamMemberClearWeapons(OBJECT*),TeamMemberClearWeapons__FP6OBJECT
0x0013c6a0,8,FUNC,STB_GLOBAL,1,"TeamMemberCopyWeapons(OBJECT*, /*same*/)",TeamMemberCopyWeapons__FP6OBJECTT0
0x0013c6a8,36,FUNC,STB_GLOBAL,1,IconIsRegWeapon(int),IconIsRegWeapon__Fi
0x0013c6d0,36,FUNC,STB_GLOBAL,1,IconIsSpecWeapon(int),IconIsSpecWeapon__Fi
0x0013c6f8,36,FUNC,STB_GLOBAL,1,IconIsExplosiveWeapon(int),IconIsExplosiveWeapon__Fi
0x0013c720,36,FUNC,STB_GLOBAL,1,IconIsAmmo(int),IconIsAmmo__Fi
0x0013c748,36,FUNC,STB_GLOBAL,1,IconIsOther(int),IconIsOther__Fi
0x0013c770,84,FUNC,STB_GLOBAL,1,IconIsMeccIcon(int),IconIsMeccIcon__Fi
0x0013c7c8,84,FUNC,STB_GLOBAL,1,IconIsReaperIcon(int),IconIsReaperIcon__Fi
0x0013c820,84,FUNC,STB_GLOBAL,1,IconIsKabutoIcon(int),IconIsKabutoIcon__Fi
0x0013c878,36,FUNC,STB_GLOBAL,1,IconIsReaperBow(int),IconIsReaperBow__Fi
0x0013c8a0,36,FUNC,STB_GLOBAL,1,IconIsReaperAmmo(int),IconIsReaperAmmo__Fi
0x0013c8c8,36,FUNC,STB_GLOBAL,1,IconIsReaperOther(int),IconIsReaperOther__Fi
0x0013c8f0,36,FUNC,STB_GLOBAL,1,IconIsReaperSpell(int),IconIsReaperSpell__Fi
0x0013c918,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x0013c918,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x0013c918,308,FUNC,STB_GLOBAL,1,"item_play_pickup_sound(OBJECT*, int)",item_play_pickup_sound__FP6OBJECTi
0x0013ca50,2164,FUNC,STB_GLOBAL,1,item_check,item_check
0x0013d2c8,1040,FUNC,STB_GLOBAL,1,inv_check_pickup,inv_check_pickup
0x0013d6d8,1744,FUNC,STB_GLOBAL,1,inv_award_item,inv_award_item
0x0013dda8,736,FUNC,STB_GLOBAL,1,inv_remove_item,inv_remove_item
0x0013e088,324,FUNC,STB_GLOBAL,1,item_get_ammo,item_get_ammo
0x0013e1d0,636,FUNC,STB_GLOBAL,1,item_use_ammo,item_use_ammo
0x0013e450,8,FUNC,STB_GLOBAL,1,item_loadgame,item_loadgame
0x0013e458,8,FUNC,STB_GLOBAL,1,item_savegame,item_savegame
0x0013e460,208,FUNC,STB_GLOBAL,1,item_create_base_pickup,item_create_base_pickup
0x0013e530,280,FUNC,STB_GLOBAL,1,item_drop_item,item_drop_item
0x0013e648,604,FUNC,STB_GLOBAL,1,item_drop_backheld,item_drop_backheld
0x0013e8a8,288,FUNC,STB_GLOBAL,1,item_drop_curweap,item_drop_curweap
0x0013e9c8,564,FUNC,STB_GLOBAL,1,item_drop_all_random,item_drop_all_random
0x0013ec00,8,FUNC,STB_GLOBAL,1,item_size_ospec,item_size_ospec
0x0013ec08,32,FUNC,STB_GLOBAL,1,item_validate,item_validate
0x0013ec28,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x0013ec28,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x0013ec28,28,FUNC,STB_LOCAL,1,"kabuto_sound(int, OBJECT*)",kabuto_sound__FiP6OBJECT
0x0013ec48,28,FUNC,STB_LOCAL,1,"kabuto_sound_stop(int, OBJECT*)",kabuto_sound_stop__FiP6OBJECT
0x0013ec68,36,FUNC,STB_LOCAL,1,"kabuto_sound_obj(OBJECT*, /*same*/, int)",kabuto_sound_obj__FP6OBJECTT0i
0x0013ec90,36,FUNC,STB_LOCAL,1,"kabuto_sound_obj_stop(OBJECT*, /*same*/, int)",kabuto_sound_obj_stop__FP6OBJECTT0i
0x0013ecb8,204,FUNC,STB_LOCAL,1,"ValidateTargetClass(OBJECT*, /*same*/, int)",ValidateTargetClass__FP6OBJECTT0i
0x0013ed88,468,FUNC,STB_LOCAL,1,"FindTargetLineSegment(OBJECT*, P3D*, /*same*/, float, float, float*)",FindTargetLineSegment__FP6OBJECTP3P3DT1ffPf
0x0013ef60,228,FUNC,STB_LOCAL,1,"FindTargetCrossHairNearest(OBJECT*, float, float, float, float*)",FindTargetCrossHairNearest__FP6OBJECTfffPf
0x0013f048,40,FUNC,STB_GLOBAL,1,"ExactTarget(OBJECT*, void*)",ExactTarget__FP6OBJECTPv
0x0013f070,100,FUNC,STB_LOCAL,1,"FindTargetThirdPerson(OBJECT*, float, float, float*)",FindTargetThirdPerson__FP6OBJECTffPf
0x0013f0d8,200,FUNC,STB_LOCAL,1,"InitKabutoAnims(OBJECT*, T_AnimInfo*)",InitKabutoAnims__FP6OBJECTP10T_AnimInfo
0x0013f1a0,48,FUNC,STB_LOCAL,1,"ObjectGetWorldRefPoint(P3D*, int, OBJECT*)",ObjectGetWorldRefPoint__FP3P3DiP6OBJECT
0x0013f1d0,28,FUNC,STB_LOCAL,1,"TargetCenter(P3D*, OBJECT*)",TargetCenter__FP3P3DP6OBJECT
0x0013f1f0,544,FUNC,STB_GLOBAL,1,"NodeObjectTargetDistance2(unsigned int, animAnimation*, float, P3D*, OBJECT*, /*same*/, float)",NodeObjectTargetDistance2__FUiP13animAnimationfP3P3DP6OBJECTT4f
0x0013f410,584,FUNC,STB_GLOBAL,1,"kabuto_get_range(OBJECT*, /*same*/)",kabuto_get_range__FP6OBJECTT0
0x0013f658,468,FUNC,STB_LOCAL,1,"ChooseAnim(OBJECT*, /*same*/, float*, T_AnimInfo*, unsigned int)",ChooseAnim__FP6OBJECTT0PfP10T_AnimInfoUi
0x0013f830,756,FUNC,STB_LOCAL,1,"CheckAnim(OBJECT*, /*same*/, int, int, T_AnimInfo*, float*, P3D*, float)",CheckAnim__FP6OBJECTT0iiP10T_AnimInfoPfP3P3Df
0x0013fb28,128,FUNC,STB_LOCAL,1,"TargetSize2(OBJECT*, float)",TargetSize2__FP6OBJECTf
0x0013fba8,104,FUNC,STB_GLOBAL,1,"kabuto_unlock_special(OBJECT*, /*same*/)",kabuto_unlock_special__FP6OBJECTT0
0x0013fc10,96,FUNC,STB_LOCAL,1,"ObjectUnlock(OBJECT*, /*same*/, float, int)",ObjectUnlock__FP6OBJECTT0fi
0x0013fc70,64,FUNC,STB_GLOBAL,1,"collision_hurt_object(HurtType, float, OBJECT*, /*same*/)",collision_hurt_object__F8HurtTypefP6OBJECTT2
0x0013fcb0,28,FUNC,STB_GLOBAL,1,"hurt_object_local(HurtType, float, OBJECT*, /*same*/, P3D*, char*)",hurt_object_local__F8HurtTypefP6OBJECTT2P3P3DPc
0x0013fcd0,28,FUNC,STB_GLOBAL,1,"hurt_area_local(OBJECT*, /*same*/, P3D*, float, float, float, float, int)",hurt_area_local__FP6OBJECTT0P3P3Dffffi
0x0013fcf0,684,FUNC,STB_GLOBAL,1,throw_collision_callback,throw_collision_callback
0x0013ffa0,160,FUNC,STB_LOCAL,1,"ThrowObjectRaw(OBJECT*, /*same*/, P3D*, /*same*/, float, /*same*/, float)",ThrowObjectRaw__FP6OBJECTT0P3P3DT0fT0f
0x00140040,160,FUNC,STB_GLOBAL,1,"ThrowObject(OBJECT*, /*same*/, P3D*, /*same*/, float, float)",ThrowObject__FP6OBJECTT0P3P3DT0ff
0x001400e0,120,FUNC,STB_GLOBAL,1,"ThrowObjectAtObjectCenter(OBJECT*, ?N, ff)",ThrowObjectAtObjectCenter__FP6OBJECTN20ff
0x00140158,388,FUNC,STB_GLOBAL,1,"ThrowObjectAtObjectIntersection(OBJECT*, ?N, ff)",ThrowObjectAtObjectIntersection__FP6OBJECTN20ff
0x001402e0,328,FUNC,STB_LOCAL,1,"ThrowObjectFirstAndSecondPerson(OBJECT*, ?N, fff)",ThrowObjectFirstAndSecondPerson__FP6OBJECTN20fff
0x00140428,124,FUNC,STB_LOCAL,1,"ThrowObjectThirdPerson(OBJECT*, ?N, fff)",ThrowObjectThirdPerson__FP6OBJECTN30fff
0x001404a8,12,FUNC,STB_LOCAL,1,ResetKabuto(int),ResetKabuto__Fi
0x001404b8,52,FUNC,STB_LOCAL,1,SpikeFindFree(ObjSpecKabuto*),SpikeFindFree__FP13ObjSpecKabuto
0x001404f0,52,FUNC,STB_LOCAL,1,SpikeFindLunch(ObjSpecKabuto*),SpikeFindLunch__FP13ObjSpecKabuto
0x00140528,16,FUNC,STB_LOCAL,1,"SpikeRemove(ObjSpecKabuto*, int)",SpikeRemove__FP13ObjSpecKabutoi
0x00140538,104,FUNC,STB_LOCAL,1,"BloodForwardFromPoint(P3D*, int, int, float, float, float, float, float, float)",BloodForwardFromPoint__FP3P3Diiffffff
0x001405a0,108,FUNC,STB_LOCAL,1,"BloodFromMouth(OBJECT*, int)",BloodFromMouth__FP6OBJECTi
0x00140610,136,FUNC,STB_GLOBAL,1,ObjectLockOnScale,ObjectLockOnScale
0x00140698,332,FUNC,STB_GLOBAL,1,ObjectLockOnKabuto,ObjectLockOnKabuto
0x001407e8,28,FUNC,STB_GLOBAL,1,"kabuto_destroy_object(OBJECT*, /*same*/)",kabuto_destroy_object__FP6OBJECTT0
0x00140808,284,FUNC,STB_LOCAL,1,"MakeDustBalls(OBJECT*, P3D*, int)",MakeDustBalls__FP6OBJECTP3P3Di
0x00140928,720,FUNC,STB_GLOBAL,1,FootDust,FootDust
0x00140bf8,128,FUNC,STB_GLOBAL,1,"age_interpolate(float, float, float, float, float)",age_interpolate__Ffffff
0x00140c78,392,FUNC,STB_GLOBAL,1,"EnergyIncrease(OBJECT*, /*same*/)",EnergyIncrease__FP6OBJECTT0
0x00140e00,8,FUNC,STB_LOCAL,1,EnergyUse(OBJECT*),EnergyUse__FP6OBJECT
0x00140e08,468,FUNC,STB_LOCAL,1,"KabutoEatObjMP(OBJECT*, /*same*/, float, float)",KabutoEatObjMP__FP6OBJECTT0ff
0x00140fe0,88,FUNC,STB_LOCAL,1,KabutoEatObj(OBJECT*),KabutoEatObj__FP6OBJECT
0x00141038,196,FUNC,STB_LOCAL,1,"AttackObjectMP(OBJECT*, ?N, P3P3DT3fi)",AttackObjectMP__FP6OBJECTN20P3P3DT3fi
0x00141100,440,FUNC,STB_LOCAL,1,"AttackObject(OBJECT*, /*same*/, P3D*, /*same*/, float, int)",AttackObject__FP6OBJECTT0P3P3DT2fi
0x001412b8,132,FUNC,STB_GLOBAL,1,kabuto_process_collisions,kabuto_process_collisions
0x00141340,268,FUNC,STB_GLOBAL,1,kabuto_process_physics_collisions,kabuto_process_physics_collisions
0x00141450,216,FUNC,STB_LOCAL,1,"CameraControl(OBJECT*, int, int, T_CameraInfo*)",CameraControl__FP6OBJECTiiP12T_CameraInfo
